datetime,active_power_kw,wind_speed_ms,theoretical_power_kwh,wind_direction_deg,power_deficit,anomaly,month,month_name,efficiency,hour,season
2018-10-21 01:30:00,886.329284667968,7.06511211395263,1045.57115853533,13.2672500610351,159.24187386736196,0,10,October,0.8476986740047103,1,3
2018-10-21 01:40:00,810.441711425781,6.82638692855834,939.712058181951,10.1654901504516,129.27034675616994,0,10,October,0.8624362158273592,1,3
2018-10-21 01:50:00,827.56982421875,6.76452684402465,913.418860654627,8.31760120391845,85.849036435877,0,10,October,0.9060135058144618,1,3
2018-10-21 02:00:00,1102.15795898437,7.46609878540039,1240.44190822102,4.85032796859741,138.28394923664996,0,10,October,0.8885204149261855,2,3
2018-10-21 02:10:00,911.860595703125,7.03415203094482,1031.43714818464,6.86712980270385,119.57655248151492,0,10,October,0.8840680184032801,2,3
2018-10-21 02:20:00,883.847106933593,6.94706678390502,992.337068819496,18.9084796905517,108.48996188590309,0,10,October,0.8906722672216962,2,3
2018-10-21 02:30:00,1280.70300292968,7.85731077194213,1449.37398533745,15.6054000854492,168.67098240777,0,10,October,0.8836249414477387,2,3
2018-10-21 02:40:00,1515.25695800781,8.27816581726074,1693.08520962751,7.3191909790039,177.82825161970004,0,10,October,0.8949679256492805,2,3
2018-10-21 02:50:00,1479.43298339843,8.30531597137451,1709.38279501913,11.353289604187,229.94981162070007,0,10,October,0.8654778717261357,2,3
2018-10-21 03:00:00,1013.55999755859,7.21373605728149,1115.1816376699,18.6579208374023,101.62164011131006,0,10,October,0.9088743603027378,3,3
2018-10-21 03:10:00,1148.37097167968,7.52013492584228,1268.34985224865,12.5509901046752,119.97888056897,0,10,October,0.9054055311661368,3,3
2018-10-21 03:20:00,853.215576171875,6.73072576522827,899.243190417144,16.0878295898437,46.02761424526898,0,10,October,0.9488151650901937,3,3
2018-10-21 03:30:00,891.985412597656,6.90358209609985,973.168944334802,17.3584194183349,81.18353173714593,0,10,October,0.9165781725673151,3,3
2018-10-21 03:40:00,747.921325683593,6.59284782409667,842.790699114842,17.146089553833,94.86937343124907,0,10,October,0.8874342425338966,3,3
2018-10-21 03:50:00,907.464477539062,6.91792821884155,979.466873598326,8.0302677154541,72.0023960592639,0,10,October,0.9264881763742102,3,3
2018-10-21 04:00:00,1374.21801757812,7.97760009765625,1517.19537881967,4.37979698181152,142.97736124154994,0,10,October,0.9057620638465286,4,3
2018-10-21 04:10:00,1290.89404296875,7.80867719650268,1422.41188887887,9.91028785705566,131.51784591012006,0,10,October,0.9075388451556173,4,3
2018-10-21 04:20:00,1128.30102539062,7.4417757987976,1227.96183054663,11.5002603530883,99.66080515600991,0,10,October,0.9188404698933959,4,3
2018-10-21 04:30:00,1299.14404296875,7.99171304702758,1525.25466897775,12.5333995819091,226.11062600900004,0,10,October,0.8517554932904792,4,3
2018-10-21 04:40:00,810.212280273437,6.72075080871582,895.085418440802,20.2745208740234,84.87313816736491,0,10,October,0.9051787277294606,4,3
2018-10-21 04:50:00,990.864318847656,7.23808002471923,1126.86846144712,6.62725400924682,136.00414259946388,0,10,October,0.8793078808641003,4,3
2018-10-21 05:00:00,960.717529296875,7.31695318222045,1165.30247887757,17.7523593902587,204.5849495806949,0,10,October,0.8244361843478158,5,3
